TAXON_ID_CH;CENTRE;GROUP;TAXON_ID;TAXON_NAME;PRIO;YEAR_min;YEAR_max;ALT_min;ALT_max;PREC_min;REGION;GUILD;GRP_WEIGHT;CIBLE
infofauna:59577;infofauna;APID;59577;Megachile pilicrus;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59579;infofauna;APID;59579;Megachile pyrenaea;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59579;infofauna;APID;59579;Megachile pyrenaea;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59580;infofauna;APID;59580;Megachile pyrenaica;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59580;infofauna;APID;59580;Megachile pyrenaica;;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:25519;swissfungi;FUNG;25519;Melampsora euonymi-caprearum;;1985;NA;NA;NA;250;CH;15;0.2;1
swissfungi:25519;swissfungi;FUNG;25519;Melampsora euonymi-caprearum;;1985;NA;NA;NA;250;CH;102;0.2;1
swissfungi:15552;swissfungi;FUNG;15552;Melampsora lini;;1985;NA;NA;NA;250;CH;14;1;1
swissfungi:15552;swissfungi;FUNG;15552;Melampsora lini;;1985;NA;NA;NA;250;CH;102;1;1
infoflora:256300;infoflora;TRAC;256300;Melampyrum cristatum L.;;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:256300;infoflora;TRAC;256300;Melampyrum cristatum L.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:256400;infoflora;TRAC;256400;Melampyrum nemorosum L.;2;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:256400;infoflora;TRAC;256400;Melampyrum nemorosum L.;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:31249;infofauna;LEPI;31249;Melanargia galathea;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:31249;infofauna;LEPI;31249;Melanargia galathea;;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:4603;swissfungi;FUNG;4603;Melanoleuca paedida;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4603;swissfungi;FUNG;4603;Melanoleuca paedida;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4615;swissfungi;FUNG;4615;Melanoleuca subpulverulenta (Pers.) Metr.;4;1985;NA;NA;NA;250;CH;15;0.2;NPA
swissfungi:4615;swissfungi;FUNG;4615;Melanoleuca subpulverulenta (Pers.) Metr.;4;1985;NA;NA;NA;250;CH;102;0.2;NPA
swissfungi:4633;swissfungi;FUNG;4633;Melastiza chateri;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4633;swissfungi;FUNG;4633;Melastiza chateri;;1985;NA;NA;NA;250;CH;101;0.2;1
infofauna:21356;infofauna;COLE;21356;Meliboeus fulgidicollis;3;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:21356;infofauna;COLE;21356;Meliboeus fulgidicollis;3;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:257000;infoflora;TRAC;257000;Melica transsilvanica Schur;4;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:257000;infoflora;TRAC;257000;Melica transsilvanica Schur;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:31184;infofauna;LEPI;31184;Melitaea aurelia Nickerl, 185;2;2000;NA;NA;NA;250;CH;14;1;1
infofauna:31184;infofauna;LEPI;31184;Melitaea aurelia Nickerl, 185;2;2000;NA;NA;NA;250;CH;102;1;1
infofauna:31185;infofauna;LEPI;31185;Melitaea britomartis Assmann, 1847;2;2000;NA;NA;NA;250;CH;14;1;1
infofauna:31185;infofauna;LEPI;31185;Melitaea britomartis Assmann, 1847;2;2000;NA;NA;NA;250;CH;102;1;1
infofauna:31178;infofauna;LEPI;31178;Melitaea cinxia (Linnaeus, 1758);4;2000;NA;NA;NA;250;CH;14;1;1
infofauna:31178;infofauna;LEPI;31178;Melitaea cinxia (Linnaeus, 1758);4;2000;NA;NA;NA;250;CH;102;1;1
infofauna:31180;infofauna;LEPI;31180;Melitaea didyma (Esper, 1778);4;2000;NA;NA;NA;250;CH;14;1;1
infofauna:31180;infofauna;LEPI;31180;Melitaea didyma (Esper, 1778);4;2000;NA;NA;NA;250;CH;102;1;1
infofauna:31187;infofauna;LEPI;31187;Melitaea parthenoides Keferstein, 1851;4;2000;NA;NA;NA;250;CH;14;1;1
infofauna:31187;infofauna;LEPI;31187;Melitaea parthenoides Keferstein, 1851;4;2000;NA;NA;NA;250;CH;102;1;1
infofauna:59505;infofauna;APID;59505;Melitta dimidiata;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59505;infofauna;APID;59505;Melitta dimidiata;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59506;infofauna;APID;59506;Melitta haemorrhoidalis;;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:59506;infofauna;APID;59506;Melitta haemorrhoidalis;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59223;infofauna;APID;59223;Melitturga clavicornis;3;2000;NA;NA;NA;250;CH;14;1;1
infofauna:59223;infofauna;APID;59223;Melitturga clavicornis;3;2000;NA;NA;NA;250;CH;102;1;1
infofauna:22986;infofauna;COLE;22986;Menesia bipunctata;3;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:22986;infofauna;COLE;22986;Menesia bipunctata;3;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:258800;infoflora;TRAC;258800;Menyanthes trifoliata L.;;2000;NA;NA;NA;250;CH;6;0.2;1
infoflora:258800;infoflora;TRAC;258800;Menyanthes trifoliata L.;;2000;NA;NA;NA;250;CH;9;0.2;1
infoflora:258800;infoflora;TRAC;258800;Menyanthes trifoliata L.;;2000;NA;NA;NA;250;CH;101;0.2;1
infoflora:258800;infoflora;TRAC;258800;Menyanthes trifoliata L.;;2000;NA;NA;NA;250;CH;101;0.2;1
infoflora:259000;infoflora;TRAC;259000;Mercurialis ovata Sternb. & Hoppe;3;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:259000;infoflora;TRAC;259000;Mercurialis ovata Sternb. & Hoppe;3;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:3607;swissfungi;FUNG;3607;Merismodes anomala;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:3607;swissfungi;FUNG;3607;Merismodes anomala;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4646;swissfungi;FUNG;4646;Meruliopsis corium;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4646;swissfungi;FUNG;4646;Meruliopsis corium;;1985;NA;NA;NA;250;CH;101;0.2;1
nism:241;nism;BRYO;241;Mesoptychia bantriensis (Hook.) L.Söderstr. & Vá?a;;1984;NA;NA;NA;250;CH;6;0.2;1
nism:241;nism;BRYO;241;Mesoptychia bantriensis (Hook.) L.Söderstr. & Vá?a;;1984;NA;NA;NA;250;CH;101;0.2;1
infofauna:22951;infofauna;COLE;22951;Mesosa curculionoides;2;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:22951;infofauna;COLE;22951;Mesosa curculionoides;2;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:259200;infoflora;TRAC;259200;Mespilus germanica L.;4;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:259200;infoflora;TRAC;259200;Mespilus germanica L.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:17089;infofauna;EPHE;17089;Metreletus balcanicus (Ulmer, 192);1;2000;NA;NA;NA;250;CH;1;1;1
infofauna:17661;infofauna;ORTH;17661;Metrioptera bicolor;4;2000;NA;NA;NA;250;CH;14;1;1
infofauna:17661;infofauna;ORTH;17661;Metrioptera bicolor;4;2000;NA;NA;NA;250;CH;102;1;1
nism:3744;nism;BRYO;3744;Metzgeria conjugata Lindb. subsp. conjugata;;1984;NA;NA;NA;250;CH;8;0.2;1
nism:3744;nism;BRYO;3744;Metzgeria conjugata Lindb. subsp. conjugata;;1984;NA;NA;NA;250;CH;101;0.2;1
nism:2724;nism;BRYO;2724;Metzgeria violacea (Ach.) Dumort.;;1984;NA;NA;NA;250;CH;8;0.2;1
nism:2724;nism;BRYO;2724;Metzgeria violacea (Ach.) Dumort.;;1984;NA;NA;NA;250;CH;101;0.2;1
swisslichens:1776;swisslichens;LICH;1776;Micarea coppinsii Tønsberg;4;1989;NA;NA;NA;250;CH;8;0.2;NPA
swisslichens:1776;swisslichens;LICH;1776;Micarea coppinsii Tønsberg;4;1989;NA;NA;NA;250;CH;101;0.2;NPA
nism:1805;nism;BRYO;1805;Microbryum curvicollum (Hedw.) R.H.Zander;3;1984;NA;NA;NA;250;CH;14;0.2;1
nism:1805;nism;BRYO;1805;Microbryum curvicollum (Hedw.) R.H.Zander;3;1984;NA;NA;NA;250;CH;102;0.2;1
nism:1811;nism;BRYO;1811;Microbryum floerkeanum (F.Weber & D.Mohr) Schimp.;2;2000;NA;NA;NA;250;CH;5;1;1
nism:1811;nism;BRYO;1811;Microbryum floerkeanum (F.Weber & D.Mohr) Schimp.;2;2000;NA;NA;NA;250;CH;7;1;1
nism:1811;nism;BRYO;1811;Microbryum floerkeanum (F.Weber & D.Mohr) Schimp.;2;2000;NA;NA;NA;250;CH;101;1;1
nism:1811;nism;BRYO;1811;Microbryum floerkeanum (F.Weber & D.Mohr) Schimp.;2;2000;NA;NA;NA;250;CH;101;1;1
nism:2004;nism;BRYO;2004;Microbryum starckeanum (Hedw.) R.H.Zander;3;1984;NA;NA;NA;250;CH;14;0.2;1
nism:2004;nism;BRYO;2004;Microbryum starckeanum (Hedw.) R.H.Zander;3;1984;NA;NA;NA;250;CH;102;0.2;1
infofauna:70815;infofauna;MAMM;70815;Micromys minutus;3;2000;NA;NA;NA;250;CH;6;0.2;1
infofauna:70815;infofauna;MAMM;70815;Micromys minutus;3;2000;NA;NA;NA;250;CH;101;0.2;1
infofauna:26368;infofauna;TRIC;26368;Microptila minutissima;2;2000;NA;NA;NA;250;CH;1;1;1
infoflora:259500;infoflora;TRAC;259500;Micropus erectus L.;2;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:259500;infoflora;TRAC;259500;Micropus erectus L.;2;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:259600;infoflora;TRAC;259600;Micropyrum tenellum (L.) Link;2;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:259600;infoflora;TRAC;259600;Micropyrum tenellum (L.) Link;2;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:11197;swissfungi;FUNG;11197;Microsphaera hedwigii;;1985;NA;NA;NA;250;CH;15;0.2;1
swissfungi:11197;swissfungi;FUNG;11197;Microsphaera hedwigii;;1985;NA;NA;NA;250;CH;102;0.2;1
swissfungi:11211;swissfungi;FUNG;11211;Microsphaera vanbruntiana;;1985;NA;NA;NA;250;CH;15;0.2;1
swissfungi:11211;swissfungi;FUNG;11211;Microsphaera vanbruntiana;;1985;NA;NA;NA;250;CH;102;0.2;1
infofauna:30988;infofauna;LEPI;30988;Mimas tiliae;;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:30988;infofauna;LEPI;30988;Mimas tiliae;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:261100;infoflora;TRAC;261100;Minuartia hybrida (Vill.) Schischk.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:261100;infoflora;TRAC;261100;Minuartia hybrida (Vill.) Schischk.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:261500;infoflora;TRAC;261500;Minuartia rubra (Scop.) McNeill;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:261500;infoflora;TRAC;261500;Minuartia rubra (Scop.) McNeill;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:261900;infoflora;TRAC;261900;Minuartia stricta (Sw.) Hiern;2;2000;NA;NA;NA;250;CH;6;0.2;NPA
infoflora:261900;infoflora;TRAC;261900;Minuartia stricta (Sw.) Hiern;2;2000;NA;NA;NA;250;CH;101;0.2;NPA
infoflora:262200;infoflora;TRAC;262200;Minuartia viscosa (Schreb.) Schinz & Thell.;1;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:262200;infoflora;TRAC;262200;Minuartia viscosa (Schreb.) Schinz & Thell.;1;2000;NA;NA;NA;250;CH;102;0.2;1
swisslichens:906;swisslichens;LICH;906;Moelleropsis nebulosa (Hoffm.) Gyeln.;4;1989;NA;NA;NA;250;CH;14;0.2;NPA
swisslichens:906;swisslichens;LICH;906;Moelleropsis nebulosa (Hoffm.) Gyeln.;4;1989;NA;NA;NA;250;CH;102;0.2;NPA
infoflora:263100;infoflora;TRAC;263100;Moenchia erecta (L.) G. Gaertn. & al.;2;2000;NA;NA;NA;250;CH;14;0.2;NPA
infoflora:263100;infoflora;TRAC;263100;Moenchia erecta (L.) G. Gaertn. & al.;2;2000;NA;NA;NA;250;CH;102;0.2;NPA
infoflora:263200;infoflora;TRAC;263200;Moenchia mantica (L.) Bartl.;3;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:263200;infoflora;TRAC;263200;Moenchia mantica (L.) Bartl.;3;2000;NA;NA;NA;250;CH;102;0.2;1
nism:323;nism;BRYO;323;Moerckia hibernica aggr.;3;1984;NA;NA;NA;250;CH;1;0.2;1
nism:323;nism;BRYO;323;Moerckia hibernica aggr.;3;1984;NA;NA;NA;250;CH;6;0.2;1
nism:323;nism;BRYO;323;Moerckia hibernica aggr.;3;1984;NA;NA;NA;250;CH;101;0.2;1
swissfungi:7811;swissfungi;FUNG;7811;Mollisia amenticola;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:7811;swissfungi;FUNG;7811;Mollisia amenticola;;1985;NA;NA;NA;250;CH;101;0.2;1
infofauna:18399;infofauna;COLEca;18399;Molops elatus;4;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:18399;infofauna;COLEca;18399;Molops elatus;4;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:11865;swissfungi;FUNG;11865;Monilinia fructigena;;1985;NA;NA;NA;250;CH;11;0.2;1
swissfungi:4729;swissfungi;FUNG;4729;Monilinia megalospora;;1985;NA;NA;NA;250;CH;9;0.2;1
swissfungi:4729;swissfungi;FUNG;4729;Monilinia megalospora;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4730;swissfungi;FUNG;4730;Monilinia urnula;;1985;NA;NA;NA;250;CH;9;0.2;1
swissfungi:4730;swissfungi;FUNG;4730;Monilinia urnula;;1985;NA;NA;NA;250;CH;101;0.2;1
infoflora:264099;infoflora;TRAC;264099;Montia fontana L. subsp. fontana;;2000;NA;NA;NA;250;CH;1;1;1
infoflora:264200;infoflora;TRAC;264200;Montia fontana subsp. amporitana Sennen;2;2000;NA;NA;NA;250;CH;1;0.2;NPA
infoflora:264300;infoflora;TRAC;264300;Montia fontana subsp. chondrosperma (Fenzl) Walters;2;2000;NA;NA;NA;250;CH;1;1;1
swissfungi:4737;swissfungi;FUNG;4737;Morchella esculenta;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4737;swissfungi;FUNG;4737;Morchella esculenta;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:12032;swissfungi;FUNG;12032;Morchella semilibera;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:12032;swissfungi;FUNG;12032;Morchella semilibera;;1985;NA;NA;NA;250;CH;101;0.2;1
infofauna:90110;infofauna;COLE;90110;Morimus asper (Sulzer, 1776);2;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:90110;infofauna;COLE;90110;Morimus asper (Sulzer, 1776);2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:70809;infofauna;MAMM;70809;Muscardinus avellanarius;4;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:70809;infofauna;MAMM;70809;Muscardinus avellanarius;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:265200;infoflora;TRAC;265200;Muscari botryoides (L.) Mill.;4;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:265200;infoflora;TRAC;265200;Muscari botryoides (L.) Mill.;4;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:24640;swissfungi;FUNG;24640;Muscinupta laevis (Fr.) Redhead, Lücking & Lawrey;3;1985;NA;NA;NA;250;CH;14;1;NPA
swissfungi:24640;swissfungi;FUNG;24640;Muscinupta laevis (Fr.) Redhead, Lücking & Lawrey;3;1985;NA;NA;NA;250;CH;102;1;NPA
swissfungi:4750;swissfungi;FUNG;4750;Mycena adonis (Bull.: Fr.) S.F.Gray;4;1985;NA;NA;NA;250;CH;8;0.2;NPA
swissfungi:4750;swissfungi;FUNG;4750;Mycena adonis (Bull.: Fr.) S.F.Gray;4;1985;NA;NA;NA;250;CH;101;0.2;NPA
swissfungi:4751;swissfungi;FUNG;4751;Mycena adscendens (Lasch) Maas Geest.;4;1985;NA;NA;NA;250;CH;8;0.2;NPA
swissfungi:4751;swissfungi;FUNG;4751;Mycena adscendens (Lasch) Maas Geest.;4;1985;NA;NA;NA;250;CH;101;0.2;NPA
swissfungi:4758;swissfungi;FUNG;4758;Mycena alphitophora (Berk.) Sacc.;3;1985;NA;NA;NA;250;CH;8;0.2;NPA
swissfungi:4758;swissfungi;FUNG;4758;Mycena alphitophora (Berk.) Sacc.;3;1985;NA;NA;NA;250;CH;101;0.2;NPA
swissfungi:7839;swissfungi;FUNG;7839;Mycena avenacea;3;1985;NA;NA;NA;250;CH;14;1;1
swissfungi:7839;swissfungi;FUNG;7839;Mycena avenacea;3;1985;NA;NA;NA;250;CH;102;1;1
swissfungi:4791;swissfungi;FUNG;4791;Mycena floridula;3;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4791;swissfungi;FUNG;4791;Mycena floridula;3;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:7843;swissfungi;FUNG;7843;Mycena grisellina J. Favre;1;1985;NA;NA;NA;250;CH;15;0.2;NPA
swissfungi:7843;swissfungi;FUNG;7843;Mycena grisellina J. Favre;1;1985;NA;NA;NA;250;CH;102;0.2;NPA
swissfungi:4800;swissfungi;FUNG;4800;Mycena hiemalis;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4800;swissfungi;FUNG;4800;Mycena hiemalis;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4801;swissfungi;FUNG;4801;Mycena inclinata;;1985;NA;NA;NA;250;CH;16;0.2;1
swissfungi:4801;swissfungi;FUNG;4801;Mycena inclinata;;1985;NA;NA;NA;250;CH;102;0.2;1
swissfungi:4805;swissfungi;FUNG;4805;Mycena latifolia (Peck) Sacc.;2;1985;NA;NA;NA;250;CH;7;0.2;NPA
swissfungi:4805;swissfungi;FUNG;4805;Mycena latifolia (Peck) Sacc.;2;1985;NA;NA;NA;250;CH;101;0.2;NPA
swissfungi:4811;swissfungi;FUNG;4811;Mycena megaspora;;1985;NA;NA;NA;250;CH;9;0.2;1
swissfungi:4811;swissfungi;FUNG;4811;Mycena megaspora;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4817;swissfungi;FUNG;4817;Mycena niveipes;4;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4817;swissfungi;FUNG;4817;Mycena niveipes;4;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4832;swissfungi;FUNG;4832;Mycena polyadelpha;;1985;NA;NA;NA;250;CH;16;0.2;1
swissfungi:4832;swissfungi;FUNG;4832;Mycena polyadelpha;;1985;NA;NA;NA;250;CH;102;0.2;1
swissfungi:4835;swissfungi;FUNG;4835;Mycena pseudopicta;3;1985;NA;NA;NA;250;CH;14;1;1
swissfungi:4835;swissfungi;FUNG;4835;Mycena pseudopicta;3;1985;NA;NA;NA;250;CH;102;1;1
swissfungi:4872;swissfungi;FUNG;4872;Mycena vitilis;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4872;swissfungi;FUNG;4872;Mycena vitilis;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4882;swissfungi;FUNG;4882;Mycenella trachyspora (Rea) Bon;3;1985;NA;NA;NA;250;CH;16;0.2;NPA
swissfungi:4882;swissfungi;FUNG;4882;Mycenella trachyspora (Rea) Bon;3;1985;NA;NA;NA;250;CH;102;0.2;NPA
swisslichens:550;swisslichens;LICH;550;Mycoblastus caesius;;1989;NA;NA;NA;250;CH;9;0.2;1
swisslichens:550;swisslichens;LICH;550;Mycoblastus caesius;;1989;NA;NA;NA;250;CH;101;0.2;1
nism:325;nism;BRYO;325;Mylia anomala (Hook.) Gray;;1984;NA;NA;NA;250;CH;9;0.2;1
nism:325;nism;BRYO;325;Mylia anomala (Hook.) Gray;;1984;NA;NA;NA;250;CH;101;0.2;1
infoflora:266200;infoflora;TRAC;266200;Myosotis discolor Pers.;3;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:266200;infoflora;TRAC;266200;Myosotis discolor Pers.;3;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:266400;infoflora;TRAC;266400;Myosotis nemorosa Besser;;2000;NA;NA;NA;250;CH;7;0.2;1
infoflora:266400;infoflora;TRAC;266400;Myosotis nemorosa Besser;;2000;NA;NA;NA;250;CH;101;0.2;1
infoflora:266600;infoflora;TRAC;266600;Myosotis ramosissima Rochel;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:266600;infoflora;TRAC;266600;Myosotis ramosissima Rochel;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:266800;infoflora;TRAC;266800;Myosotis scorpioides L.;;2000;NA;NA;NA;250;CH;7;0.2;1
infoflora:266800;infoflora;TRAC;266800;Myosotis scorpioides L.;;2000;NA;NA;NA;250;CH;101;0.2;1
infoflora:266900;infoflora;TRAC;266900;Myosotis stricta Roem. & Schult.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:266900;infoflora;TRAC;266900;Myosotis stricta Roem. & Schult.;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:70844;infofauna;CHIRO;70844;Myotis alcathoe;4;2000;NA;NA;NA;250;CH;8;1;1
infofauna:70844;infofauna;CHIRO;70844;Myotis alcathoe;4;2000;NA;NA;NA;250;CH;101;1;1
infoflora:267500;infoflora;TRAC;267500;Myricaria germanica (L.) Desv.;4;2000;NA;NA;NA;250;CH;8;0.2;1
infoflora:267500;infoflora;TRAC;267500;Myricaria germanica (L.) Desv.;4;2000;NA;NA;NA;250;CH;101;0.2;1
infoflora:267800;infoflora;TRAC;267800;Myriophyllum spicatum L.;;2000;NA;NA;NA;250;CH;5;0.2;1
infoflora:267800;infoflora;TRAC;267800;Myriophyllum spicatum L.;;2000;NA;NA;NA;250;CH;101;0.2;1
infoflora:267900;infoflora;TRAC;267900;Myriophyllum verticillatum L.;;2000;NA;NA;NA;250;CH;5;0.2;1
infoflora:267900;infoflora;TRAC;267900;Myriophyllum verticillatum L.;;2000;NA;NA;NA;250;CH;101;0.2;1
infofauna:17764;infofauna;ORTH;17764;Myrmeleotettix maculatus;3;2000;NA;NA;NA;250;CH;14;1;1
infofauna:17764;infofauna;ORTH;17764;Myrmeleotettix maculatus;3;2000;NA;NA;NA;250;CH;102;1;1
swissfungi:23706;swissfungi;FUNG;23706;Naohidemyces vaccinii;;1985;NA;NA;NA;250;CH;9;0.2;1
swissfungi:23706;swissfungi;FUNG;23706;Naohidemyces vaccinii;;1985;NA;NA;NA;250;CH;101;0.2;1
infoflora:269400;infoflora;TRAC;269400;Narcissus ×verbanensis (Herb.) M. Roem.;2;2000;NA;NA;NA;250;CH;14;0.2;NPA
infoflora:269400;infoflora;TRAC;269400;Narcissus ×verbanensis (Herb.) M. Roem.;2;2000;NA;NA;NA;250;CH;102;0.2;NPA
nism:331;nism;BRYO;331;Nardia compressa (Hook.) Gray;;1984;NA;NA;NA;250;CH;1;0.2;1
infoflora:269800;infoflora;TRAC;269800;Nasturtium microphyllum (Boenn.) Rchb.;3;2000;NA;NA;NA;250;CH;1;0.2;1
infoflora:269900;infoflora;TRAC;269900;Nasturtium officinale R. Br.;;2000;NA;NA;NA;250;CH;1;0.2;1
swissfungi:4930;swissfungi;FUNG;4930;Naucoria alnetorum;4;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4930;swissfungi;FUNG;4930;Naucoria alnetorum;4;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4932;swissfungi;FUNG;4932;Naucoria bohemica Velen.;3;1985;NA;NA;NA;250;CH;7;0.2;NPA
swissfungi:4932;swissfungi;FUNG;4932;Naucoria bohemica Velen.;3;1985;NA;NA;NA;250;CH;101;0.2;NPA
swissfungi:4936;swissfungi;FUNG;4936;Naucoria escharioides;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4936;swissfungi;FUNG;4936;Naucoria escharioides;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:4943;swissfungi;FUNG;4943;Naucoria scolecina;;1985;NA;NA;NA;250;CH;1;0.2;1
swissfungi:4943;swissfungi;FUNG;4943;Naucoria scolecina;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:4943;swissfungi;FUNG;4943;Naucoria scolecina;;1985;NA;NA;NA;250;CH;101;0.2;1
infofauna:18061;infofauna;COLEca;18061;Nebria crenatostriata;1;2000;NA;NA;NA;250;CH;1;0.2;1
infofauna:18063;infofauna;COLEca;18063;Nebria fontinalis rhaetica;;2000;NA;NA;NA;250;CH;1;0.2;1
infofauna:18064;infofauna;COLEca;18064;Nebria laticollis pennina;;2000;NA;NA;NA;250;CH;1;0.2;1
nism:1716;nism;BRYO;1716;Neckera pumila Hedw.;4;1984;NA;NA;NA;250;CH;8;0.2;1
nism:1716;nism;BRYO;1716;Neckera pumila Hedw.;4;1984;NA;NA;NA;250;CH;101;0.2;1
infofauna:22875;infofauna;COLE;22875;Necydalis major;2;2000;NA;NA;NA;250;CH;8;0.2;1
infofauna:22875;infofauna;COLE;22875;Necydalis major;2;2000;NA;NA;NA;250;CH;101;0.2;1
infofauna:17187;infofauna;ODON;17187;Nehalennia speciosa;1;2000;NA;NA;NA;250;CH;6;1;1
infofauna:17187;infofauna;ODON;17187;Nehalennia speciosa;1;2000;NA;NA;NA;250;CH;101;1;1
infofauna:26584;infofauna;TRIC;26584;Nemotaulius punctatolineatus;2;2000;NA;NA;NA;250;CH;5;1;1
infofauna:26584;infofauna;TRIC;26584;Nemotaulius punctatolineatus;2;2000;NA;NA;NA;250;CH;101;1;1
infofauna:17317;infofauna;PLEC;17317;Nemoura dubitans Morton, 1894;2;2000;NA;NA;NA;250;CH;9;1;1
infofauna:17317;infofauna;PLEC;17317;Nemoura dubitans Morton, 1894;2;2000;NA;NA;NA;250;CH;101;1;1
infofauna:17325;infofauna;PLEC;17325;Nemoura palliventris Aubert, 1953;3;2000;NA;NA;NA;250;CH;1;0.2;1
infofauna:17416;infofauna;PLEC;17416;Nemoura pesarinii Ravizza & Ravizza-Dematteis, 1979;4;2000;NA;NA;NA;250;CH;1;0.2;NPA
infofauna:17327;infofauna;PLEC;17327;Nemoura sinuata;4;2000;NA;NA;NA;250;CH;1;1;1
infofauna:8138;infofauna;MOLL;8138;Neostyriaca strobel (Strobel, 185);3;2000;NA;NA;NA;250;CH;8;0.2;NPA
infofauna:8138;infofauna;MOLL;8138;Neostyriaca strobel (Strobel, 185);3;2000;NA;NA;NA;250;CH;101;0.2;NPA
swisslichens:3620;swisslichens;LICH;3620;Nephroma resupinatum;;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:3620;swisslichens;LICH;3620;Nephroma resupinatum;;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:3620;swisslichens;LICH;3620;Nephroma resupinatum;;1989;NA;NA;NA;250;CH;101;0.2;1
